FREQ,Frequenza,REF_AREA,Territorio,DATA_TYPE_AGGR,Aggregato,ADJUSTMENT,Correzione,EDITION,Edizione,TIME_PERIOD,Osservazione,OBS_STATUS,'Stato dell"'osservazione',NOTE_REF_AREA,Territorio (NOTE_REF_AREA),NOTE_DATA_TYPE_AGGR,Aggregato (NOTE_DATA_TYPE_AGGR),NOTE_ADJUSTMENT,Correzione (NOTE_ADJUSTMENT),NOTE_EDITION,Edizione (NOTE_EDITION),BASE_PER,Anno base,UNIT_MEAS,Unità di misura,UNIT_MULT,Unità di moltiplicazione
A,Annuale,ITE2,Umbria,POP,Popolazione media (in uso in contabilità nazionale),N,Dati grezzi,2025M6,Giu-2025,2017,878.7,,,,,,,CORREZ__N_N1,Dati grezzi:sono al lordo delle fluttuazioni stagionali e degli effetti riconducibili alla diversa composizione di calendario del periodo di riferimento.,,,,,,,,
A,Annuale,ITE2,Umbria,POP,Popolazione media (in uso in contabilità nazionale),N,Dati grezzi,2025M6,Giu-2025,2018,875.1,,,,,,,CORREZ__N_N1,Dati grezzi:sono al lordo delle fluttuazioni stagionali e degli effetti riconducibili alla diversa composizione di calendario del periodo di riferimento.,,,,,,,,
A,Annuale,ITE2,Umbria,POP,Popolazione media (in uso in contabilità nazionale),N,Dati grezzi,2025M6,Giu-2025,2019,872,,,,,,,CORREZ__N_N1,Dati grezzi:sono al lordo delle fluttuazioni stagionali e degli effetti riconducibili alla diversa composizione di calendario del periodo di riferimento.,,,,,,,,
A,Annuale,ITE2,Umbria,POP,Popolazione media (in uso in contabilità nazionale),N,Dati grezzi,2025M6,Giu-2025,2020,867.8,,,,,,,CORREZ__N_N1,Dati grezzi:sono al lordo delle fluttuazioni stagionali e degli effetti riconducibili alla diversa composizione di calendario del periodo di riferimento.,,,,,,,,
A,Annuale,ITE2,Umbria,POP,Popolazione media (in uso in contabilità nazionale),N,Dati grezzi,2025M6,Giu-2025,2021,862.1,,,,,,,CORREZ__N_N1,Dati grezzi:sono al lordo delle fluttuazioni stagionali e degli effetti riconducibili alla diversa composizione di calendario del periodo di riferimento.,,,,,,,,
A,Annuale,ITE2,Umbria,POP,Popolazione media (in uso in contabilità nazionale),N,Dati grezzi,2025M6,Giu-2025,2022,857.6,,,,,,,CORREZ__N_N1,Dati grezzi:sono al lordo delle fluttuazioni stagionali e degli effetti riconducibili alla diversa composizione di calendario del periodo di riferimento.,,,,,,,,
A,Annuale,ITE2,Umbria,POP,Popolazione media (in uso in contabilità nazionale),N,Dati grezzi,2025M6,Giu-2025,2023,854.7,,,,,,,CORREZ__N_N1,Dati grezzi:sono al lordo delle fluttuazioni stagionali e degli effetti riconducibili alla diversa composizione di calendario del periodo di riferimento.,,,,,,,,
A,Annuale,ITE3,Marche,POP,Popolazione media (in uso in contabilità nazionale),N,Dati grezzi,2025M1,Gen-2025,2021,1491.5,,,,,,,CORREZ__N_N1,Dati grezzi:sono al lordo delle fluttuazioni stagionali e degli effetti riconducibili alla diversa composizione di calendario del periodo di riferimento.,T_BIS__2025M1_N2,'Edizione Gennaio 2025: Revisione generale 2024 - La serie dei dati è coerente con i "'Conti ed aggregati economici nazionali annuali"', edizione settembre 2024.',,,,,,
A,Annuale,ITE3,Marche,POP,Popolazione media (in uso in contabilità nazionale),N,Dati grezzi,2025M1,Gen-2025,2022,1485.7,,,,,,,CORREZ__N_N1,Dati grezzi:sono al lordo delle fluttuazioni stagionali e degli effetti riconducibili alla diversa composizione di calendario del periodo di riferimento.,T_BIS__2025M1_N2,'Edizione Gennaio 2025: Revisione generale 2024 - La serie dei dati è coerente con i "'Conti ed aggregati economici nazionali annuali"', edizione settembre 2024.',,,,,,
A,Annuale,ITE3,Marche,POP,Popolazione media (in uso in contabilità nazionale),N,Dati grezzi,2025M1,Gen-2025,2023,1483.5,,,,,,,CORREZ__N_N1,Dati grezzi:sono al lordo delle fluttuazioni stagionali e degli effetti riconducibili alla diversa composizione di calendario del periodo di riferimento.,T_BIS__2025M1_N2,'Edizione Gennaio 2025: Revisione generale 2024 - La serie dei dati è coerente con i "'Conti ed aggregati economici nazionali annuali"', edizione settembre 2024.',,,,,,
A,Annuale,ITE3,Marche,POP,Popolazione media (in uso in contabilità nazionale),N,Dati grezzi,2025M6,Giu-2025,2014,1547.7,,,,,,,CORREZ__N_N1,Dati grezzi:sono al lordo delle fluttuazioni stagionali e degli effetti riconducibili alla diversa composizione di calendario del periodo di riferimento.,,,,,,,,
A,Annuale,ITE3,Marche,POP,Popolazione media (in uso in contabilità nazionale),N,Dati grezzi,2025M6,Giu-2025,2015,1542.2,,,,,,,CORREZ__N_N1,Dati grezzi:sono al lordo delle fluttuazioni stagionali e degli effetti riconducibili alla diversa composizione di calendario del periodo di riferimento.,,,,,,,,
A,Annuale,ITE3,Marche,POP,Popolazione media (in uso in contabilità nazionale),N,Dati grezzi,2025M6,Giu-2025,2016,1535.5,,,,,,,CORREZ__N_N1,Dati grezzi:sono al lordo delle fluttuazioni stagionali e degli effetti riconducibili alla diversa composizione di calendario del periodo di riferimento.,,,,,,,,
A,Annuale,ITE3,Marche,POP,Popolazione media (in uso in contabilità nazionale),N,Dati grezzi,2025M6,Giu-2025,2017,1529.4,,,,,,,CORREZ__N_N1,Dati grezzi:sono al lordo delle fluttuazioni stagionali e degli effetti riconducibili alla diversa composizione di calendario del periodo di riferimento.,,,,,,,,
A,Annuale,ITE3,Marche,POP,Popolazione media (in uso in contabilità nazionale),N,Dati grezzi,2025M6,Giu-2025,2018,1523.3,,,,,,,CORREZ__N_N1,Dati grezzi:sono al lordo delle fluttuazioni stagionali e degli effetti riconducibili alla diversa composizione di calendario del periodo di riferimento.,,,,,,,,
A,Annuale,ITE3,Marche,POP,Popolazione media (in uso in contabilità nazionale),N,Dati grezzi,2025M6,Giu-2025,2019,1516.5,,,,,,,CORREZ__N_N1,Dati grezzi:sono al lordo delle fluttuazioni stagionali e degli effetti riconducibili alla diversa composizione di calendario del periodo di riferimento.,,,,,,,,
A,Annuale,ITE3,Marche,POP,Popolazione media (in uso in contabilità nazionale),N,Dati grezzi,2025M6,Giu-2025,2020,1505.5,,,,,,,CORREZ__N_N1,Dati grezzi:sono al lordo delle fluttuazioni stagionali e degli effetti riconducibili alla diversa composizione di calendario del periodo di riferimento.,,,,,,,,
A,Annuale,ITE3,Marche,POP,Popolazione media (in uso in contabilità nazionale),N,Dati grezzi,2025M6,Giu-2025,2021,1491.5,,,,,,,CORREZ__N_N1,Dati grezzi:sono al lordo delle fluttuazioni stagionali e degli effetti riconducibili alla diversa composizione di calendario del periodo di riferimento.,,,,,,,,
A,Annuale,ITE3,Marche,POP,Popolazione media (in uso in contabilità nazionale),N,Dati grezzi,2025M6,Giu-2025,2022,1485.7,,,,,,,CORREZ__N_N1,Dati grezzi:sono al lordo delle fluttuazioni stagionali e degli effetti riconducibili alla diversa composizione di calendario del periodo di riferimento.,,,,,,,,
A,Annuale,ITE3,Marche,POP,Popolazione media (in uso in contabilità nazionale),N,Dati grezzi,2025M6,Giu-2025,2023,1483.5,,,,,,,CORREZ__N_N1,Dati grezzi:sono al lordo delle fluttuazioni stagionali e degli effetti riconducibili alla diversa composizione di calendario del periodo di riferimento.,,,,,,,,
A,Annuale,ITE4,Lazio,POP,Popolazione media (in uso in contabilità nazionale),N,Dati grezzi,2025M1,Gen-2025,2021,5722.6,,,,,,,CORREZ__N_N1,Dati grezzi:sono al lordo delle fluttuazioni stagionali e degli effetti riconducibili alla diversa composizione di calendario del periodo di riferimento.,T_BIS__2025M1_N2,'Edizione Gennaio 2025: Revisione generale 2024 - La serie dei dati è coerente con i "'Conti ed aggregati economici nazionali annuali"', edizione settembre 2024.',,,,,,
A,Annuale,ITE4,Lazio,POP,Popolazione media (in uso in contabilità nazionale),N,Dati grezzi,2025M1,Gen-2025,2022,5717.7,,,,,,,CORREZ__N_N1,Dati grezzi:sono al lordo delle fluttuazioni stagionali e degli effetti riconducibili alla diversa composizione di calendario del periodo di riferimento.,T_BIS__2025M1_N2,'Edizione Gennaio 2025: Revisione generale 2024 - La serie dei dati è coerente con i "'Conti ed aggregati economici nazionali annuali"', edizione settembre 2024.',,,,,,
A,Annuale,ITE4,Lazio,POP,Popolazione media (in uso in contabilità nazionale),N,Dati grezzi,2025M1,Gen-2025,2023,5717.6,,,,,,,CORREZ__N_N1,Dati grezzi:sono al lordo delle fluttuazioni stagionali e degli effetti riconducibili alla diversa composizione di calendario del periodo di riferimento.,T_BIS__2025M1_N2,'Edizione Gennaio 2025: Revisione generale 2024 - La serie dei dati è coerente con i "'Conti ed aggregati economici nazionali annuali"', edizione settembre 2024.',,,,,,
A,Annuale,ITE4,Lazio,POP,Popolazione media (in uso in contabilità nazionale),N,Dati grezzi,2025M6,Giu-2025,2014,5734.4,,,,,,,CORREZ__N_N1,Dati grezzi:sono al lordo delle fluttuazioni stagionali e degli effetti riconducibili alla diversa composizione di calendario del periodo di riferimento.,,,,,,,,
A,Annuale,ITE4,Lazio,POP,Popolazione media (in uso in contabilità nazionale),N,Dati grezzi,2025M6,Giu-2025,2015,5753.2,,,,,,,CORREZ__N_N1,Dati grezzi:sono al lordo delle fluttuazioni stagionali e degli effetti riconducibili alla diversa composizione di calendario del periodo di riferimento.,,,,,,,,
A,Annuale,ITE4,Lazio,POP,Popolazione media (in uso in contabilità nazionale),N,Dati grezzi,2025M6,Giu-2025,2016,5767.8,,,,,,,CORREZ__N_N1,Dati grezzi:sono al lordo delle fluttuazioni stagionali e degli effetti riconducibili alla diversa composizione di calendario del periodo di riferimento.,,,,,,,,
A,Annuale,ITE4,Lazio,POP,Popolazione media (in uso in contabilità nazionale),N,Dati grezzi,2025M6,Giu-2025,2017,5774.4,,,,,,,CORREZ__N_N1,Dati grezzi:sono al lordo delle fluttuazioni stagionali e degli effetti riconducibili alla diversa composizione di calendario del periodo di riferimento.,,,,,,,,
A,Annuale,ITE4,Lazio,POP,Popolazione media (in uso in contabilità nazionale),N,Dati grezzi,2025M6,Giu-2025,2018,5773.8,,,,,,,CORREZ__N_N1,Dati grezzi:sono al lordo delle fluttuazioni stagionali e degli effetti riconducibili alla diversa composizione di calendario del periodo di riferimento.,,,,,,,,
A,Annuale,ITE4,Lazio,POP,Popolazione media (in uso in contabilità nazionale),N,Dati grezzi,2025M6,Giu-2025,2019,5764.4,,,,,,,CORREZ__N_N1,Dati grezzi:sono al lordo delle fluttuazioni stagionali e degli effetti riconducibili alla diversa composizione di calendario del periodo di riferimento.,,,,,,,,
A,Annuale,ITE4,Lazio,POP,Popolazione media (in uso in contabilità nazionale),N,Dati grezzi,2025M6,Giu-2025,2020,5743,,,,,,,CORREZ__N_N1,Dati grezzi:sono al lordo delle fluttuazioni stagionali e degli effetti riconducibili alla diversa composizione di calendario del periodo di riferimento.,,,,,,,,
A,Annuale,ITE4,Lazio,POP,Popolazione media (in uso in contabilità nazionale),N,Dati grezzi,2025M6,Giu-2025,2021,5722.6,,,,,,,CORREZ__N_N1,Dati grezzi:sono al lordo delle fluttuazioni stagionali e degli effetti riconducibili alla diversa composizione di calendario del periodo di riferimento.,,,,,,,,
A,Annuale,ITE4,Lazio,POP,Popolazione media (in uso in contabilità nazionale),N,Dati grezzi,2025M6,Giu-2025,2022,5717.7,,,,,,,CORREZ__N_N1,Dati grezzi:sono al lordo delle fluttuazioni stagionali e degli effetti riconducibili alla diversa composizione di calendario del periodo di riferimento.,,,,,,,,
A,Annuale,ITE4,Lazio,POP,Popolazione media (in uso in contabilità nazionale),N,Dati grezzi,2025M6,Giu-2025,2023,5717.6,,,,,,,CORREZ__N_N1,Dati grezzi:sono al lordo delle fluttuazioni stagionali e degli effetti riconducibili alla diversa composizione di calendario del periodo di riferimento.,,,,,,,,
A,Annuale,ITFG,Mezzogiorno,POP,Popolazione media (in uso in contabilità nazionale),N,Dati grezzi,2025M1,Gen-2025,2021,19947.7,,,,,,,CORREZ__N_N1,Dati grezzi:sono al lordo delle fluttuazioni stagionali e degli effetti riconducibili alla diversa composizione di calendario del periodo di riferimento.,T_BIS__2025M1_N2,'Edizione Gennaio 2025: Revisione generale 2024 - La serie dei dati è coerente con i "'Conti ed aggregati economici nazionali annuali"', edizione settembre 2024.',,,,,,
A,Annuale,ITFG,Mezzogiorno,POP,Popolazione media (in uso in contabilità nazionale),N,Dati grezzi,2025M1,Gen-2025,2022,19894.9,,,,,,,CORREZ__N_N1,Dati grezzi:sono al lordo delle fluttuazioni stagionali e degli effetti riconducibili alla diversa composizione di calendario del periodo di riferimento.,T_BIS__2025M1_N2,'Edizione Gennaio 2025: Revisione generale 2024 - La serie dei dati è coerente con i "'Conti ed aggregati economici nazionali annuali"', edizione settembre 2024.',,,,,,
A,Annuale,ITFG,Mezzogiorno,POP,Popolazione media (in uso in contabilità nazionale),N,Dati grezzi,2025M1,Gen-2025,2023,19819.9,,,,,,,CORREZ__N_N1,Dati grezzi:sono al lordo delle fluttuazioni stagionali e degli effetti riconducibili alla diversa composizione di calendario del periodo di riferimento.,T_BIS__2025M1_N2,'Edizione Gennaio 2025: Revisione generale 2024 - La serie dei dati è coerente con i "'Conti ed aggregati economici nazionali annuali"', edizione settembre 2024.',,,,,,
A,Annuale,ITFG,Mezzogiorno,POP,Popolazione media (in uso in contabilità nazionale),N,Dati grezzi,2025M6,Giu-2025,2014,20734.2,,,,,,,CORREZ__N_N1,Dati grezzi:sono al lordo delle fluttuazioni stagionali e degli effetti riconducibili alla diversa composizione di calendario del periodo di riferimento.,,,,,,,,
A,Annuale,ITFG,Mezzogiorno,POP,Popolazione media (in uso in contabilità nazionale),N,Dati grezzi,2025M6,Giu-2025,2015,20665.3,,,,,,,CORREZ__N_N1,Dati grezzi:sono al lordo delle fluttuazioni stagionali e degli effetti riconducibili alla diversa composizione di calendario del periodo di riferimento.,,,,,,,,
A,Annuale,ITFG,Mezzogiorno,POP,Popolazione media (in uso in contabilità nazionale),N,Dati grezzi,2025M6,Giu-2025,2016,20581.4,,,,,,,CORREZ__N_N1,Dati grezzi:sono al lordo delle fluttuazioni stagionali e degli effetti riconducibili alla diversa composizione di calendario del periodo di riferimento.,,,,,,,,
A,Annuale,ITFG,Mezzogiorno,POP,Popolazione media (in uso in contabilità nazionale),N,Dati grezzi,2025M6,Giu-2025,2017,20488.1,,,,,,,CORREZ__N_N1,Dati grezzi:sono al lordo delle fluttuazioni stagionali e degli effetti riconducibili alla diversa composizione di calendario del periodo di riferimento.,,,,,,,,
A,Annuale,ITFG,Mezzogiorno,POP,Popolazione media (in uso in contabilità nazionale),N,Dati grezzi,2025M6,Giu-2025,2018,20379.3,,,,,,,CORREZ__N_N1,Dati grezzi:sono al lordo delle fluttuazioni stagionali e degli effetti riconducibili alla diversa composizione di calendario del periodo di riferimento.,,,,,,,,
A,Annuale,ITFG,Mezzogiorno,POP,Popolazione media (in uso in contabilità nazionale),N,Dati grezzi,2025M6,Giu-2025,2019,20257.9,,,,,,,CORREZ__N_N1,Dati grezzi:sono al lordo delle fluttuazioni stagionali e degli effetti riconducibili alla diversa composizione di calendario del periodo di riferimento.,,,,,,,,
A,Annuale,ITFG,Mezzogiorno,POP,Popolazione media (in uso in contabilità nazionale),N,Dati grezzi,2025M6,Giu-2025,2020,20078.5,,,,,,,CORREZ__N_N1,Dati grezzi:sono al lordo delle fluttuazioni stagionali e degli effetti riconducibili alla diversa composizione di calendario del periodo di riferimento.,,,,,,,,
A,Annuale,ITFG,Mezzogiorno,POP,Popolazione media (in uso in contabilità nazionale),N,Dati grezzi,2025M6,Giu-2025,2021,19947.7,,,,,,,CORREZ__N_N1,Dati grezzi:sono al lordo delle fluttuazioni stagionali e degli effetti riconducibili alla diversa composizione di calendario del periodo di riferimento.,,,,,,,,
A,Annuale,ITFG,Mezzogiorno,POP,Popolazione media (in uso in contabilità nazionale),N,Dati grezzi,2025M6,Giu-2025,2022,19894.9,,,,,,,CORREZ__N_N1,Dati grezzi:sono al lordo delle fluttuazioni stagionali e degli effetti riconducibili alla diversa composizione di calendario del periodo di riferimento.,,,,,,,,
A,Annuale,ITFG,Mezzogiorno,POP,Popolazione media (in uso in contabilità nazionale),N,Dati grezzi,2025M6,Giu-2025,2023,19819.9,,,,,,,CORREZ__N_N1,Dati grezzi:sono al lordo delle fluttuazioni stagionali e degli effetti riconducibili alla diversa composizione di calendario del periodo di riferimento.,,,,,,,,
A,Annuale,ITF,Sud,POP,Popolazione media (in uso in contabilità nazionale),N,Dati grezzi,2025M1,Gen-2025,2021,13525.5,,,,,,,CORREZ__N_N1,Dati grezzi:sono al lordo delle fluttuazioni stagionali e degli effetti riconducibili alla diversa composizione di calendario del periodo di riferimento.,T_BIS__2025M1_N2,'Edizione Gennaio 2025: Revisione generale 2024 - La serie dei dati è coerente con i "'Conti ed aggregati economici nazionali annuali"', edizione settembre 2024.',,,,,,
A,Annuale,ITF,Sud,POP,Popolazione media (in uso in contabilità nazionale),N,Dati grezzi,2025M1,Gen-2025,2022,13488.4,,,,,,,CORREZ__N_N1,Dati grezzi:sono al lordo delle fluttuazioni stagionali e degli effetti riconducibili alla diversa composizione di calendario del periodo di riferimento.,T_BIS__2025M1_N2,'Edizione Gennaio 2025: Revisione generale 2024 - La serie dei dati è coerente con i "'Conti ed aggregati economici nazionali annuali"', edizione settembre 2024.',,,,,,
A,Annuale,ITF,Sud,POP,Popolazione media (in uso in contabilità nazionale),N,Dati grezzi,2025M1,Gen-2025,2023,13439.9,,,,,,,CORREZ__N_N1,Dati grezzi:sono al lordo delle fluttuazioni stagionali e degli effetti riconducibili alla diversa composizione di calendario del periodo di riferimento.,T_BIS__2025M1_N2,'Edizione Gennaio 2025: Revisione generale 2024 - La serie dei dati è coerente con i "'Conti ed aggregati economici nazionali annuali"', edizione settembre 2024.',,,,,,
A,Annuale,ITF,Sud,POP,Popolazione media (in uso in contabilità nazionale),N,Dati grezzi,2025M6,Giu-2025,2014,14048.6,,,,,,,CORREZ__N_N1,Dati grezzi:sono al lordo delle fluttuazioni stagionali e degli effetti riconducibili alla diversa composizione di calendario del periodo di riferimento.,,,,,,,,
A,Annuale,ITF,Sud,POP,Popolazione media (in uso in contabilità nazionale),N,Dati grezzi,2025M6,Giu-2025,2015,14003.4,,,,,,,CORREZ__N_N1,Dati grezzi:sono al lordo delle fluttuazioni stagionali e degli effetti riconducibili alla diversa composizione di calendario del periodo di riferimento.,,,,,,,,
A,Annuale,ITF,Sud,POP,Popolazione media (in uso in contabilità nazionale),N,Dati grezzi,2025M6,Giu-2025,2016,13950.6,,,,,,,CORREZ__N_N1,Dati grezzi:sono al lordo delle fluttuazioni stagionali e degli effetti riconducibili alla diversa composizione di calendario del periodo di riferimento.,,,,,,,,
A,Annuale,ITF,Sud,POP,Popolazione media (in uso in contabilità nazionale),N,Dati grezzi,2025M6,Giu-2025,2017,13894.2,,,,,,,CORREZ__N_N1,Dati grezzi:sono al lordo delle fluttuazioni stagionali e degli effetti riconducibili alla diversa composizione di calendario del periodo di riferimento.,,,,,,,,
A,Annuale,ITF,Sud,POP,Popolazione media (in uso in contabilità nazionale),N,Dati grezzi,2025M6,Giu-2025,2018,13827.3,,,,,,,CORREZ__N_N1,Dati grezzi:sono al lordo delle fluttuazioni stagionali e degli effetti riconducibili alla diversa composizione di calendario del periodo di riferimento.,,,,,,,,
A,Annuale,ITF,Sud,POP,Popolazione media (in uso in contabilità nazionale),N,Dati grezzi,2025M6,Giu-2025,2019,13749.1,,,,,,,CORREZ__N_N1,Dati grezzi:sono al lordo delle fluttuazioni stagionali e degli effetti riconducibili alla diversa composizione di calendario del periodo di riferimento.,,,,,,,,
A,Annuale,ITF,Sud,POP,Popolazione media (in uso in contabilità nazionale),N,Dati grezzi,2025M6,Giu-2025,2020,13623.2,,,,,,,CORREZ__N_N1,Dati grezzi:sono al lordo delle fluttuazioni stagionali e degli effetti riconducibili alla diversa composizione di calendario del periodo di riferimento.,,,,,,,,
A,Annuale,ITF,Sud,POP,Popolazione media (in uso in contabilità nazionale),N,Dati grezzi,2025M6,Giu-2025,2021,13525.5,,,,,,,CORREZ__N_N1,Dati grezzi:sono al lordo delle fluttuazioni stagionali e degli effetti riconducibili alla diversa composizione di calendario del periodo di riferimento.,,,,,,,,
A,Annuale,ITF,Sud,POP,Popolazione media (in uso in contabilità nazionale),N,Dati grezzi,2025M6,Giu-2025,2022,13488.4,,,,,,,CORREZ__N_N1,Dati grezzi:sono al lordo delle fluttuazioni stagionali e degli effetti riconducibili alla diversa composizione di calendario del periodo di riferimento.,,,,,,,,
A,Annuale,ITF,Sud,POP,Popolazione media (in uso in contabilità nazionale),N,Dati grezzi,2025M6,Giu-2025,2023,13439.9,,,,,,,CORREZ__N_N1,Dati grezzi:sono al lordo delle fluttuazioni stagionali e degli effetti riconducibili alla diversa composizione di calendario del periodo di riferimento.,,,,,,,,
A,Annuale,ITF1,Abruzzo,POP,Popolazione media (in uso in contabilità nazionale),N,Dati grezzi,2025M1,Gen-2025,2021,1278.5,,,,,,,CORREZ__N_N1,Dati grezzi:sono al lordo delle fluttuazioni stagionali e degli effetti riconducibili alla diversa composizione di calendario del periodo di riferimento.,T_BIS__2025M1_N2,'Edizione Gennaio 2025: Revisione generale 2024 - La serie dei dati è coerente con i "'Conti ed aggregati economici nazionali annuali"', edizione settembre 2024.',,,,,,
A,Annuale,ITF1,Abruzzo,POP,Popolazione media (in uso in contabilità nazionale),N,Dati grezzi,2025M1,Gen-2025,2022,1274.3,,,,,,,CORREZ__N_N1,Dati grezzi:sono al lordo delle fluttuazioni stagionali e degli effetti riconducibili alla diversa composizione di calendario del periodo di riferimento.,T_BIS__2025M1_N2,'Edizione Gennaio 2025: Revisione generale 2024 - La serie dei dati è coerente con i "'Conti ed aggregati economici nazionali annuali"', edizione settembre 2024.',,,,,,
A,Annuale,ITF1,Abruzzo,POP,Popolazione media (in uso in contabilità nazionale),N,Dati grezzi,2025M1,Gen-2025,2023,1271.1,,,,,,,CORREZ__N_N1,Dati grezzi:sono al lordo delle fluttuazioni stagionali e degli effetti riconducibili alla diversa composizione di calendario del periodo di riferimento.,T_BIS__2025M1_N2,'Edizione Gennaio 2025: Revisione generale 2024 - La serie dei dati è coerente con i "'Conti ed aggregati economici nazionali annuali"', edizione settembre 2024.',,,,,,
A,Annuale,ITF1,Abruzzo,POP,Popolazione media (in uso in contabilità nazionale),N,Dati grezzi,2025M6,Giu-2025,2014,1327.9,,,,,,,CORREZ__N_N1,Dati grezzi:sono al lordo delle fluttuazioni stagionali e degli effetti riconducibili alla diversa composizione di calendario del periodo di riferimento.,,,,,,,,
A,Annuale,ITF1,Abruzzo,POP,Popolazione media (in uso in contabilità nazionale),N,Dati grezzi,2025M6,Giu-2025,2015,1322.6,,,,,,,CORREZ__N_N1,Dati grezzi:sono al lordo delle fluttuazioni stagionali e degli effetti riconducibili alla diversa composizione di calendario del periodo di riferimento.,,,,,,,,
A,Annuale,ITF1,Abruzzo,POP,Popolazione media (in uso in contabilità nazionale),N,Dati grezzi,2025M6,Giu-2025,2016,1316.6,,,,,,,CORREZ__N_N1,Dati grezzi:sono al lordo delle fluttuazioni stagionali e degli effetti riconducibili alla diversa composizione di calendario del periodo di riferimento.,,,,,,,,
A,Annuale,ITF1,Abruzzo,POP,Popolazione media (in uso in contabilità nazionale),N,Dati grezzi,2025M6,Giu-2025,2017,1310,,,,,,,CORREZ__N_N1,Dati grezzi:sono al lordo delle fluttuazioni stagionali e degli effetti riconducibili alla diversa composizione di calendario del periodo di riferimento.,,,,,,,,
A,Annuale,ITF1,Abruzzo,POP,Popolazione media (in uso in contabilità nazionale),N,Dati grezzi,2025M6,Giu-2025,2018,1303.4,,,,,,,CORREZ__N_N1,Dati grezzi:sono al lordo delle fluttuazioni stagionali e degli effetti riconducibili alla diversa composizione di calendario del periodo di riferimento.,,,,,,,,
A,Annuale,ITF1,Abruzzo,POP,Popolazione media (in uso in contabilità nazionale),N,Dati grezzi,2025M6,Giu-2025,2019,1297.3,,,,,,,CORREZ__N_N1,Dati grezzi:sono al lordo delle fluttuazioni stagionali e degli effetti riconducibili alla diversa composizione di calendario del periodo di riferimento.,,,,,,,,
A,Annuale,ITF1,Abruzzo,POP,Popolazione media (in uso in contabilità nazionale),N,Dati grezzi,2025M6,Giu-2025,2020,1287.5,,,,,,,CORREZ__N_N1,Dati grezzi:sono al lordo delle fluttuazioni stagionali e degli effetti riconducibili alla diversa composizione di calendario del periodo di riferimento.,,,,,,,,
A,Annuale,ITF1,Abruzzo,POP,Popolazione media (in uso in contabilità nazionale),N,Dati grezzi,2025M6,Giu-2025,2021,1278.5,,,,,,,CORREZ__N_N1,Dati grezzi:sono al lordo delle fluttuazioni stagionali e degli effetti riconducibili alla diversa composizione di calendario del periodo di riferimento.,,,,,,,,
A,Annuale,ITF1,Abruzzo,POP,Popolazione media (in uso in contabilità nazionale),N,Dati grezzi,2025M6,Giu-2025,2022,1274.3,,,,,,,CORREZ__N_N1,Dati grezzi:sono al lordo delle fluttuazioni stagionali e degli effetti riconducibili alla diversa composizione di calendario del periodo di riferimento.,,,,,,,,
A,Annuale,ITF1,Abruzzo,POP,Popolazione media (in uso in contabilità nazionale),N,Dati grezzi,2025M6,Giu-2025,2023,1271.1,,,,,,,CORREZ__N_N1,Dati grezzi:sono al lordo delle fluttuazioni stagionali e degli effetti riconducibili alla diversa composizione di calendario del periodo di riferimento.,,,,,,,,
A,Annuale,ITF2,Molise,POP,Popolazione media (in uso in contabilità nazionale),N,Dati grezzi,2025M1,Gen-2025,2021,293.2,,,,,,,CORREZ__N_N1,Dati grezzi:sono al lordo delle fluttuazioni stagionali e degli effetti riconducibili alla diversa composizione di calendario del periodo di riferimento.,T_BIS__2025M1_N2,'Edizione Gennaio 2025: Revisione generale 2024 - La serie dei dati è coerente con i "'Conti ed aggregati economici nazionali annuali"', edizione settembre 2024.',,,,,,
A,Annuale,ITF2,Molise,POP,Popolazione media (in uso in contabilità nazionale),N,Dati grezzi,2025M1,Gen-2025,2022,291.4,,,,,,,CORREZ__N_N1,Dati grezzi:sono al lordo delle fluttuazioni stagionali e degli effetti riconducibili alla diversa composizione di calendario del periodo di riferimento.,T_BIS__2025M1_N2,'Edizione Gennaio 2025: Revisione generale 2024 - La serie dei dati è coerente con i "'Conti ed aggregati economici nazionali annuali"', edizione settembre 2024.',,,,,,
A,Annuale,ITF2,Molise,POP,Popolazione media (in uso in contabilità nazionale),N,Dati grezzi,2025M1,Gen-2025,2023,289.9,,,,,,,CORREZ__N_N1,Dati grezzi:sono al lordo delle fluttuazioni stagionali e degli effetti riconducibili alla diversa composizione di calendario del periodo di riferimento.,T_BIS__2025M1_N2,'Edizione Gennaio 2025: Revisione generale 2024 - La serie dei dati è coerente con i "'Conti ed aggregati economici nazionali annuali"', edizione settembre 2024.',,,,,,
A,Annuale,ITF2,Molise,POP,Popolazione media (in uso in contabilità nazionale),N,Dati grezzi,2025M6,Giu-2025,2014,312.1,,,,,,,CORREZ__N_N1,Dati grezzi:sono al lordo delle fluttuazioni stagionali e degli effetti riconducibili alla diversa composizione di calendario del periodo di riferimento.,,,,,,,,
A,Annuale,ITF2,Molise,POP,Popolazione media (in uso in contabilità nazionale),N,Dati grezzi,2025M6,Giu-2025,2015,310.7,,,,,,,CORREZ__N_N1,Dati grezzi:sono al lordo delle fluttuazioni stagionali e degli effetti riconducibili alla diversa composizione di calendario del periodo di riferimento.,,,,,,,,
A,Annuale,ITF2,Molise,POP,Popolazione media (in uso in contabilità nazionale),N,Dati grezzi,2025M6,Giu-2025,2016,309.2,,,,,,,CORREZ__N_N1,Dati grezzi:sono al lordo delle fluttuazioni stagionali e degli effetti riconducibili alla diversa composizione di calendario del periodo di riferimento.,,,,,,,,
